-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4417,-5082.9409,-27976.2285,-734.0805,781.8681,0.0001,-0.0003,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4415,-5092.2979,-27979.2695,-724.4892,770.1770,-0.0004,0.0012,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4412,-5082.7271,-27982.9746,769.7580,774.0380,-0.0010,0.0007,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4411,-5091.3242,-27979.8828,-736.6945,782.1214,-0.0009,0.0012,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4404,-5086.0229,-27976.7246,777.6064,781.7593,-0.0001,-0.0003,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4407,-5093.4614,-27980.1484,-724.7499,770.0678,-0.0006,0.0012,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4629,21.4397,-5083.9116,-27974.1719,768.6651,773.9287,0.0008,0.0007,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4409,-5084.5493,-27975.9453,773.0635,777.7891,0.0002,0.0002,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.4412,-5083.1968,-27978.1289,-734.1829,781.6500,-0.0003,-0.0003,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.4415,-5093.0103,-27981.1758,-724.6840,769.9592,-0.0009,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.4416,-5088.9082,-27974.2168,-726.7889,773.8201,0.0006,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.4418,-5086.0308,-27976.6973,-730.5063,777.6805,0.0000,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.4413,-5083.3813,-27979.1934,-734.2610,781.5415,-0.0005,-0.0004,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4407,-5081.9028,-27974.5762,764.0433,769.8500,0.0009,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4412,-5089.0586,-27975.2285,-726.8577,773.7109,0.0004,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4407,-5084.7354,-27977.9922,773.1721,777.5714,-0.0002,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5091.5659,-27981.6426,-726.3313,771.7949,-0.0010,0.0007,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5089.2246,-27971.3887,-738.3021,785.2927,0.0007,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5082.1870,-27977.3691,768.4025,773.6017,0.0001,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5086.3652,-27978.7188,-730.6417,777.4622,-0.0004,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4418,-5085.7573,-27980.8457,777.6748,781.3231,-0.0010,-0.0004,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4418,-6029.9243,-27974.6719,37.1793,785.1833,0.0005,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4419,-5086.1797,-27981.3398,-732.1332,778.5934,-0.0010,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.4418,-5084.8325,-27980.1250,773.2679,777.3527,-0.0006,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4421,-5082.5439,-27972.7305,-732.8040,781.2137,0.0008,-0.0004,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.4418,-5077.6333,-27975.6797,779.0019,785.0743,0.0003,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4420,-5089.1401,-27978.3711,-726.9880,773.3833,-0.0003,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.4422,-5079.2920,-27973.5234,778.1555,784.1924,0.0007,0.0007,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4415,-6025.7285,-27973.4102,30.2698,781.1047,0.0006,-0.0004,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4415,-5089.3555,-27974.7480,-738.4839,784.9647,0.0000,0.0012,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5089.1943,-27979.4375,-727.0375,773.2737,-0.0005,0.0007,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4629,21.4417,-5083.5649,-27972.7891,771.7025,777.1342,0.0009,0.0002,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-6025.7886,-27974.5781,29.9450,780.9951,0.0004,-0.0003,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4418,-5089.3608,-27975.8047,-738.5240,784.8557,-0.0002,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5085.1768,-27975.0645,-730.6867,778.2659,0.0004,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4418,-5085.8584,-27973.4668,-729.3200,777.0252,0.0007,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5082.6143,-27976.0391,-732.9641,780.8861,0.0002,-0.0004,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5089.7734,-27976.8613,-738.6498,784.7463,-0.0004,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5089.7944,-27981.5586,-727.2374,773.0554,-0.0009,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5086.0840,-27974.5215,-729.4124,776.9159,0.0005,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5087.7983,-27978.7852,-723.0657,769.8181,-0.0002,0.0002,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5089.9482,-27977.9316,-738.7255,784.6372,-0.0006,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5088.6177,-27973.1348,-725.6610,772.9462,0.0008,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5086.2456,-27975.5801,-729.4895,776.8066,0.0003,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5082.9756,-27978.1660,-733.1221,780.6676,-0.0003,-0.0004,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5090.1094,-27979.0000,-738.7963,784.5281,-0.0008,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5088.7739,-27974.1875,-725.7385,772.8371,0.0006,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5086.4048,-27976.6387,-729.5645,776.6975,0.0001,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5092.6250,-27977.5645,-735.0357,780.5585,-0.0005,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5088.9067,-27970.4512,-737.1900,784.4190,0.0010,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5088.9302,-27975.2383,-725.8145,772.7281,0.0004,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5087.8525,-27976.5879,-723.6860,770.7110,0.0002,0.0002,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5092.7832,-27978.6270,-735.1061,780.4495,-0.0007,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5089.0649,-27971.5176,-737.2711,784.3100,0.0007,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5089.0869,-27976.2910,-725.8889,772.6190,0.0002,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5086.7173,-27978.7500,-729.7082,776.4795,-0.0004,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5092.9404,-27979.6855,-735.1741,780.3404,-0.0009,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5089.2202,-27972.5820,-737.3494,784.2010,0.0005,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5089.2432,-27977.3379,-725.9614,772.5101,-0.0000,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5086.8784,-27979.8066,-729.7790,776.3705,-0.0006,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5091.7441,-27971.1797,-733.5809,780.2314,0.0009,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4417,-5089.3794,-27973.6484,-737.4276,784.0921,0.0003,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4609,21.4416,-5085.8765,-27977.2812,-728.4266,775.6218,-0.0000,0.0000,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5087.0396,-27980.8613,-729.8486,776.2620,-0.0008,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5091.9009,-27972.2402,-733.6601,780.1225,0.0006,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5089.5391,-27974.7129,-737.5045,783.9835,0.0001,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5089.5581,-27979.4395,-726.1030,772.2921,-0.0005,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5085.8506,-27972.4004,-728.2570,776.1530,0.0010,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5092.0581,-27973.3008,-733.7378,780.0135,0.0004,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5089.6978,-27975.7793,-737.5793,783.8745,-0.0001,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5089.7158,-27980.4902,-726.1716,772.1831,-0.0007,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5086.0073,-27973.4551,-728.3359,776.0441,0.0008,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5092.2148,-27974.3613,-733.8139,779.9045,0.0002,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5089.9282,-27974.3340,-728.0907,774.8468,0.0005,0.0008,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5091.0713,-27977.3047,-724.3143,770.5350,-0.0000,0.0009,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5085.4097,-27978.7031,-725.5867,772.7828,-0.0002,-0.0003,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5089.4805,-27972.5156,-736.0220,782.8714,0.0006,0.0012,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4417,-5090.0151,-27977.9102,-737.7246,783.6566,-0.0006,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4416,-5088.6899,-27973.1230,-724.6601,771.9652,0.0009,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4590,21.4417,-5086.3213,-27975.5645,-728.4894,775.8261,0.0003,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4590,21.4416,-5092.5308,-27976.4805,-733.9620,779.6865,-0.0002,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5090.1753,-27978.9746,-737.7951,783.5477,-0.0008,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5088.8472,-27974.1719,-724.7376,771.8563,0.0007,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5086.4790,-27976.6191,-728.5640,775.7172,0.0001,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5092.6895,-27977.5410,-734.0338,779.5776,-0.0005,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5088.9741,-27970.4355,-736.1885,783.4387,0.0010,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5083.5342,-27976.8262,-733.4017,780.9997,-0.0000,-0.0002,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5086.6367,-27977.6738,-728.6371,775.6082,-0.0001,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5092.8472,-27978.5996,-734.1041,779.4687,-0.0007,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5084.1138,-27973.8379,-735.8079,783.6165,0.0005,0.0000,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5089.1592,-27976.2695,-724.8879,771.6383,0.0002,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5086.7944,-27978.7285,-728.7088,775.4993,-0.0003,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5093.0059,-27979.6602,-734.1729,779.3597,-0.0009,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5089.2886,-27972.5645,-736.3485,783.2208,0.0006,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5089.3159,-27977.3184,-724.9609,771.5294,0.0000,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4417,-5086.9526,-27979.7812,-728.7789,775.3903,-0.0005,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4590,21.4416,-5091.8101,-27971.1660,-732.5794,779.2507,0.0009,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5089.4468,-27973.6289,-736.4263,783.1118,0.0003,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5089.4731,-27978.3672,-725.0323,771.4203,-0.0002,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5084.6001,-27975.1152,-725.0023,772.8931,0.0006,-0.0004,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5091.9668,-27972.2246,-732.6584,779.1417,0.0007,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5089.6045,-27974.6934,-736.5026,783.0029,0.0001,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5089.6299,-27979.4180,-725.1024,771.3114,-0.0004,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5087.2705,-27981.8906,-728.9150,775.1724,-0.0010,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5092.1235,-27973.2832,-732.7361,779.0328,0.0005,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5089.7632,-27975.7578,-736.5775,782.8939,-0.0001,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5089.7871,-27980.4668,-725.1710,771.2025,-0.0006,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5086.0811,-27973.4395,-727.3350,775.0634,0.0008,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5092.2803,-27974.3418,-732.8123,778.9239,0.0002,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5089.9214,-27976.8223,-736.6508,782.7849,-0.0003,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5089.9448,-27981.5137,-725.2381,771.0935,-0.0009,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4417,-5086.2378,-27974.4941,-727.4124,774.9544,0.0006,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4590,21.4416,-5092.4370,-27975.4023,-732.8869,778.8149,0.0000,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4417,-5090.0806,-27977.8867,-736.7226,782.6759,-0.0005,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4416,-5088.7637,-27973.1094,-723.6594,770.9845,0.0009,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4417,-5086.3950,-27975.5469,-727.4883,774.8454,0.0004,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4416,-5084.8218,-27972.6953,-727.9739,776.0590,0.0010,-0.0000,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4417,-5090.2402,-27978.9512,-736.7932,782.5670,-0.0007,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4416,-5088.9194,-27974.1582,-723.7368,770.8755,0.0007,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4417,-5086.5522,-27976.5996,-727.5630,774.7365,0.0001,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4416,-5092.7529,-27977.5195,-733.0319,778.5969,-0.0004,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4417,-5090.3994,-27980.0137,-736.8621,782.4581,-0.0010,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4416,-5089.0752,-27975.2051,-723.8126,770.7666,0.0005,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4417,-5088.5859,-27971.7871,-729.5706,776.9266,0.0010,0.0007,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4416,-5092.9106,-27978.5781,-733.1022,778.4880,-0.0006,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4417,-5089.1982,-27971.4844,-735.2673,782.3491,0.0008,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6113,-28084.4590,21.4416,-5089.2310,-27976.2539,-723.8869,770.6576,0.0003,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4590,21.4417,-5086.8682,-27978.7070,-727.7078,774.5186,-0.0003,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4590,21.4416,-5093.0693,-27979.6367,-733.1710,778.3790,-0.0008,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4590,21.4417,-5089.3555,-27972.5488,-735.3465,782.2401,0.0006,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4590,21.4416,-5089.3877,-27977.3008,-723.9598,770.5486,0.0000,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4590,21.4417,-5087.0259,-27979.7598,-727.7780,774.4096,-0.0005,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4590,21.4416,-5091.8760,-27971.1523,-731.5775,778.2700,0.0009,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4417,-5090.5186,-27973.4160,-733.9442,780.5166,0.0004,0.0012,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4416,-5089.5444,-27978.3457,-724.0314,770.4397,-0.0002,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4417,-5087.1846,-27980.8105,-727.8466,774.3006,-0.0007,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4416,-5092.0317,-27972.2070,-731.6565,778.1610,0.0007,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4417,-5089.6709,-27974.6719,-735.5006,782.0222,0.0002,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4416,-5089.7012,-27979.3945,-724.1014,770.3307,-0.0004,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4417,-5087.3428,-27981.8633,-727.9139,774.1916,-0.0009,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4570,21.4416,-5092.1880,-27973.2656,-731.7342,778.0521,0.0005,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4417,-5089.8291,-27975.7344,-735.5755,781.9133,-0.0001,0.0011,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4416,-5089.8589,-27980.4414,-724.1699,770.2217,-0.0006,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4417,-5086.1558,-27973.4238,-726.3339,774.0827,0.0008,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4416,-5092.3452,-27974.3223,-731.8103,777.9432,0.0003,0.0016,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4417,-5086.2759,-27975.1074,-728.0027,775.4298,0.0004,0.0001,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4416,-5090.0161,-27981.4883,-724.2371,770.1128,-0.0008,0.0006,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4417,-5086.1289,-27973.9062,-731.4871,778.9984,0.0006,0.0002,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4570,21.4416,-5085.9683,-27972.2363,-730.2195,778.0463,0.0009,0.0003,1
